Worker Id,User quit ?,Worker Score,Worker Experience,Years Programming,Worker Gender,Worker Age,Worker Country,Prog Language,Learned on,#HITs,#Questions Answered,#Yes,#No's,#IDK,Difficulty Average,Confidence Average,Answer Duration Average,Day of most answers,#Expected Yes,#Expected No's,Optimism(Yes'/Expected Yes's),Pessimism(No'/Expected No's),#True Positives,#True Negatives,#False Positives,#False Negatives,#IDK2,Total,,,
734Ge6C-1g3-8-1,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
264aa2G-6g-4-12,Quit,-1,Undergraduate_Student,1.00,Female,18,USA,English,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
1596GC-5g-2g-7-64,Failed Test,-1,Undergraduate_Student,1.00,Female,51,us,java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
25Ec0E-5E640,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1495GG-6A-5c5-38,Failed Test,-1,Undergraduate_Student,1.00,Female,19,USA,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
209Ag-5I-6g5-66,Failed Test,20,Undergraduate_Student,1.00,Male,29,United States,Visual Basic,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
767CG-4g7E92-8,Failed Test,20,Undergraduate_Student,1.00,Female,24,INDIA,JAVA,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
694ca-3A0c-8-92,Failed Test,20,Undergraduate_Student,1.00,Female,21,India,c,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
81Eg-4I3c241,Completed Tasks,80,Undergraduate_Student,1.00,Male,22,USA,C++,"University,Web",1,3,0,0,3,5,0,52.89333333,6.0,1,2,0,0,0,0,0,0,3,3,,,4.00
224Ac0a-7I-816,Failed Test,0,Undergraduate_Student,1.00,Male,23,United States,C#,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
349eg-2C-7C-9-32,Failed Test,40,Undergraduate_Student,1.00,Male,18,portugal,pascal,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
35ea-2G5i4-7-3,Completed Tasks,100,Undergraduate_Student,1.00,Female,61,United States,Python,University,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
829ce-9g-3e-377,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
897cc-3c-6C05-1,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
100eG3c8a-7-87,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
669eI7G-8A38-4,Failed Test,20,Undergraduate_Student,1.00,Male,24,US,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
423Ea-9A5A-63-8,Failed Test,40,Undergraduate_Student,1.00,Male,22,USA,Java,"High School,University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
137Ie4I9a45-1,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
888gi2G4e-7-4-7,Failed Test,0,Undergraduate_Student,1.00,Female,21,usa,english,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
13gi1c4a-84-9,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
237ac-3e-8E0-9-6,Failed Test,40,Undergraduate_Student,1.00,Male,22,USA,Javascript,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
548gA3a-1i-34-8,Failed Test,20,Undergraduate_Student,1.00,Female,25,United States,hdml,"High School,University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
3ag9A0c-5-9-2,Failed Test,0,Undergraduate_Student,1.00,Male,21,USA,BYOND DM,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
1574eC4g2e-1-31,Completed Tasks,60,Undergraduate_Student,1.00,Female,18,United States,java,High School,1,2,0,2,0,2,4,497.718,4.0,0,2,0,1,0,2,0,0,0,2,,,4.00
848Ia-5a5g-8-87,Completed Tasks,100,Undergraduate_Student,1.00,Male,20,United States,Java,"High School,University",1,1,0,1,0,3,5,635.562,1.0,0,1,0,1,0,1,0,0,0,1,,,4.00
250GE8C8C-2-19,Failed Test,0,Undergraduate_Student,1.00,Female,25,United States,C++,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
716ai-7i5I0-5-3,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
240ca0I1E-6-1-8,Failed Test,0,Undergraduate_Student,1.00,Male,22,us,html,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
698cE8I-8A-158,Failed Test,20,Undergraduate_Student,1.00,Female,21,India,c,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
352iG-9c-2C29-1,Completed Tasks,60,Undergraduate_Student,1.00,Male,22,USA,C++,University,1,3,2,1,0,4,3,61.05,1.0,0,3,0,0.333333333,0,1,2,0,0,3,,,4.00
4cA-1C5G46-7,Failed Test,-1,Undergraduate_Student,1.00,Male,26,USA,C++,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
695Ae0a5G949,Failed Test,20,Undergraduate_Student,1.00,Female,21,India,c,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
1269AG-3e1e-50-8,Completed Tasks,60,Undergraduate_Student,1.00,Male,24,US,"Java, Ruby","High School,University",1,2,0,0,2,5,0,69.1385,2.0,0,2,0,0,0,0,0,0,2,2,,,4.00
159gA4e-7a9-68,Failed Test,0,Undergraduate_Student,1.00,Female,26,united states,english,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
167Gg8G-6a93-3,Failed Test,40,Undergraduate_Student,1.00,Male,18,United States of America,"Basic, Java, and Python.",High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
96GC-5a-2g0-58,Quit,-1,Undergraduate_Student,1.00,Female,19,USA,java,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
404Ci3E8a-207,Failed Test,40,Undergraduate_Student,1.00,Female,29,United States,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
18GA-4a-5e-5-8-5,Completed Tasks,80,Undergraduate_Student,1.00,Male,22,United States,"javascript, python","University,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
408Ei7c4a1-68,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
542aI-9I3g-1-37,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1565gI1e-4i1-39,Failed Test,-1,Undergraduate_Student,1.00,Male,27,usa,css html,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
77CE6A-6A101,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
79iA-9E2I3-90,Failed Test,40,Undergraduate_Student,1.00,Male,29,INDIA,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
160ig-6c-2g923,Failed Test,-1,Undergraduate_Student,1.00,Male,37,USA,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
25ci1e8A-799,Failed Test,-1,Undergraduate_Student,1.00,Male,43,USA,XHTML,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
643Ec5C1I-733,Failed Test,-1,Undergraduate_Student,1.00,Male,24,india,c,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
96Ca-7E2i-14-2,Completed Tasks,60,Undergraduate_Student,1.00,Male,23,USA,Python,University,1,3,1,1,1,4,1,230.864,4.0,0,3,0,0.333333333,0,1,1,0,1,3,,,4.00
76EA-3G6G-72-8,Failed Test,40,Undergraduate_Student,1.00,Male,19,United States,Java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
944ei1g-1I-3-50,Failed Test,-1,Undergraduate_Student,1.00,Male,32,USA,VB,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
465aa-2i-6a620,Failed Test,20,Undergraduate_Student,1.00,Male,21,USA,scripts,"High School,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
1610GC-7C2c8-29,Completed Tasks,80,Undergraduate_Student,1.00,Male,30,US,"C++, VB, and some Java","High School,Web",1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
491ae1e6C8-38,Failed Test,-1,Undergraduate_Student,1.00,Female,21,usa,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,4.00
89Ge1E-2a7-9-5,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
571CI-3c2G-88-5,Failed Test,-1,Undergraduate_Student,1.00,Female,22,United States,English,"High School,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1607II1C4G6-38,Failed Test,-1,Undergraduate_Student,1.00,Male,19,United States,Java,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
186Gc-5A1i-824,Failed Test,40,Undergraduate_Student,1.00,Male,25,United States,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1267eC4a8c-3-37,Failed Test,-1,Undergraduate_Student,1.00,Male,31,USA,"C, C++, PHP",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
811ai0i1i1-90,Failed Test,-1,Undergraduate_Student,1.00,Female,28,U.S.,css,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
273EI-8I-8g2-1-7,Completed Tasks,80,Undergraduate_Student,1.00,Male,24,us,java,University,1,3,0,2,1,4,0,113.4383333,1.0,1,2,0,1,0,1,0,1,1,3,,,5.00
739GA7a-7c-40-8,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
569eI-5g-9a-49-2,Failed Test,20,Undergraduate_Student,1.00,Male,22,USA,"C++, HTML5",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
54gG-7g7A92-5,Failed Test,20,Undergraduate_Student,1.00,Male,29,india,j++,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
620EE-8g-9c1-5-5,Failed Test,20,Undergraduate_Student,1.00,Male,33,US,"C, Java, Python",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
639ae2E3g9-2-3,Failed Test,-1,Undergraduate_Student,1.00,Male,20,USA,English,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1044gE3a-5G12-2,Failed Test,0,Undergraduate_Student,1.00,Male,22,Riverside,Basic,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
37iA0g9a-55-5,Failed Test,-1,Undergraduate_Student,1.00,Male,20,usa,c++,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1031II1a-6a306,Completed Tasks,80,Undergraduate_Student,1.00,Female,19,USA,Java,"High School,University,Web",1,1,0,0,1,5,0,160.894,2.0,0,1,0,0,0,0,0,0,1,1,,,5.00
104AE1A-1i-10-1,Failed Test,20,Undergraduate_Student,1.00,Female,23,USA,c++,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
62Gi2g0c9-25,Failed Test,20,Undergraduate_Student,1.00,Male,21,Romania,C++,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
655ca0G-8c2-90,Failed Test,40,Undergraduate_Student,1.00,Female,23,USA,english,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
851GG-1g-6a420,Failed Test,40,Undergraduate_Student,1.00,Female,22,United States of America,C,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
23Ig6g4E-6-74,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
24Ci-3C-6i11-5,Failed Test,20,Undergraduate_Student,1.00,Male,34,US,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
262IG-2i-1e-860,Completed Tasks,100,Undergraduate_Student,1.00,Female,24,USA,Java,University,1,3,2,0,1,4,2,304.1083333,1.0,1,2,2,0,1,0,1,0,1,3,,,5.00
714gE-6e0E-3-3-3,Completed Tasks,60,Undergraduate_Student,1.00,Female,34,India,C,University,2,6,0,6,0,3,4,619.5235,2.0,3,3,0,2,0,3,0,3,0,6,,,5.00
483gc-4e-2g-755,Failed Test,40,Undergraduate_Student,1.00,Male,19,United States,Swift,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
778EI-4e9e4-80,Failed Test,0,Undergraduate_Student,1.00,Female,24,INDIA,JAVA,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
657eE-7g8g0-33,Completed Tasks,100,Undergraduate_Student,1.00,Female,26,Canada,C#,"University,Web",1,3,0,0,3,4,0,76.94466667,1.0,1,2,0,0,0,0,0,0,3,3,,,5.00
448eE-5e7E601,Failed Test,40,Undergraduate_Student,1.00,Female,30,United States,java,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
474ga-6E-9I36-4,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1539Cc0G3I00-2,Failed Test,20,Undergraduate_Student,1.00,Female,21,United States,"C++, Java",University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1571Ag-2A-9a-6-99,Failed Test,20,Undergraduate_Student,1.00,Female,25,USA,C++,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
308ic8g3c049,Failed Test,20,Undergraduate_Student,1.00,Female,30,United States,BASIC,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1066EI7I9a-1-18,Failed Test,20,Undergraduate_Student,1.00,Female,40,United States,Lua,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
42AC-7i0I-7-7-8,Failed Test,20,Undergraduate_Student,1.00,Female,52,USA,JAVA Netbeans,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
775ic8C6g-675,Failed Test,-1,Undergraduate_Student,1.00,Male,28,United States,Java,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
847Gc-7c-9A-2-1-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
880Ee5g-6A-940,Failed Test,20,Undergraduate_Student,1.00,Female,40,United States,1,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1531gc7e-1I057,Failed Test,20,Undergraduate_Student,1.00,Male,27,USA,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1205gE-7e0A0-4-5,Failed Test,20,Undergraduate_Student,1.00,Female,27,United States,Java,"High School,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1056EE9A7c-907,Failed Test,40,Undergraduate_Student,1.00,Female,30,USA,Java,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
84gA0i-7i-2-76,Failed Test,20,Undergraduate_Student,1.00,Prefer not to tell,29,United States,c/c++,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
582ea9A9i-5-97,Failed Test,-1,Undergraduate_Student,1.00,Male,21,United States,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
0Ic-7I-3a47-9,Failed Test,0,Undergraduate_Student,1.00,Male,18,USA,C#,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1104Ga0i0a-9-88,Failed Test,20,Undergraduate_Student,1.00,Male,20,USA,C++,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
80ai7G-5A-3-37,Failed Test,-1,Undergraduate_Student,1.00,Female,20,USA,Python,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1248AG4I-9G74-3,Failed Test,-1,Undergraduate_Student,1.00,Female,37,United States,none,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
422Ee-2e1I900,Failed Test,-1,Undergraduate_Student,1.00,Male,23,india,c++,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
776eE-1G6a-274,Quit,-1,Undergraduate_Student,1.00,Male,24,USA,html,Other self taught,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
650EI2a7G006,Failed Test,20,Undergraduate_Student,1.00,Male,28,US,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
662iA4C-1g-3-30,Failed Test,20,Undergraduate_Student,1.00,Female,22,US,c++,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
776gg4e6i-5-56,Failed Test,20,Undergraduate_Student,1.00,Female,24,INDIA,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
655Gg-6C-9i-50-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
720Ae-4c8c-5-1-6,Failed Test,20,Undergraduate_Student,1.00,Male,20,USA,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
74eg0e7I0-44,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1121Gg6g5A5-51,Failed Test,20,Undergraduate_Student,1.00,Female,24,usa,java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
109eE-5A-8E-7-9-1,Failed Test,20,Undergraduate_Student,-1.00,Male,22,United States,C++,Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
834II8e-7A91-8,Failed Test,0,Undergraduate_Student,-1.00,Female,39,USA,HTML,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1501gI3E9A41-2,Failed Test,20,Undergraduate_Student,1.50,Female,23,USA,Java,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
69EA8g-3G-84-3,Failed Test,20,Undergraduate_Student,10.00,Female,28,USA,Java,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
341CC8A7I997,Failed Test,20,Undergraduate_Student,10.00,Female,28,united states,javascript,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
367CC0C0I-45-9,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1141Ie0e-4e-3-3-4,Failed Test,0,Undergraduate_Student,10.00,Male,43,USA,C,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
417ac-6a6a90-7,Failed Test,-1,Undergraduate_Student,10.00,Male,37,United States,"Java, VB","High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1161Ag9E2A015,Completed Tasks,80,Undergraduate_Student,10.00,Male,20,United States,"Java, Python","High School,University,Web,Other Summer Camp",1,3,0,2,1,4,3,182.001,2.0,0,3,0,0.666666667,0,2,0,0,1,3,,,5.00
98ce7A-4i-507,Completed Tasks,80,Undergraduate_Student,10.00,Female,25,United States,c#,"High School,University,Web",1,3,1,2,0,1,5,190.7043333,1.0,1,2,1,1,1,2,0,0,0,3,,,5.00
837CC1G3e054,Failed Test,20,Undergraduate_Student,10.00,Female,40,USA,none at this time,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
435Ci-7G2g963,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1415gI4a0A1-91,Failed Test,0,Undergraduate_Student,10.00,Female,21,USA,"HTML, CSS",Web,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1515Aa-2a8I861,Failed Test,0,Undergraduate_Student,10.00,Male,26,India,Java,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1173gg-9E-8c923,Failed Test,-1,Undergraduate_Student,15.00,Male,37,United States,"Java, VB","High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1gG-1I0i6-80,Failed Test,40,Undergraduate_Student,15.00,Male,38,us,C,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
313gc7a6G8-9-7,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
192Ci-4E-1e044,Failed Test,40,Undergraduate_Student,15.00,Female,39,United States of America,"html, java, visual basic","University,Other self taught",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1613GE-5g9a0-13,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
183Ei0I-4c-5-67,Quit,60,Undergraduate_Student,16.00,Female,40,USA,C#,University,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1521AI-8g4A-1-63,Completed Tasks,100,Undergraduate_Student,17.00,Male,28,USA,Java,Web,1,2,0,2,0,1,5,96.1735,4.0,0,2,0,1,0,2,0,0,0,2,,,5.00
835iG-2A-6c5-1-3,Completed Tasks,60,Undergraduate_Student,17.00,Male,28,USA,Java,Web,3,9,0,8,1,2,3,159.443,2.0,3,6,0,1.333333333,0,6,0,2,1,9,,,5.00
244AC3a5C68-6,Completed Tasks,60,Undergraduate_Student,17.00,Male,28,USA,Java,Web,1,3,1,2,0,1,3,224.2163333,1.0,0,3,0,0.666666667,0,2,1,0,0,3,,,5.00
283ci-2e-2C70-8,Completed Tasks,100,Undergraduate_Student,17.00,Male,28,USA,Java,Web,4,12,0,12,0,1,3,119.602,1.0,2,10,0,1.2,0,10,0,2,0,12,,,5.00
39gA-5e-1I-89-4,Failed Test,20,Undergraduate_Student,2.00,Female,22,usa,"HTML, JQuery, PHP","University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
104iI-2c7C-11-7,Failed Test,40,Undergraduate_Student,2.00,Female,23,INDIA,"C,JAVA","High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1041GE-1C2e242,Failed Test,0,Undergraduate_Student,2.00,Female,27,USA,English,"High School,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
556EE2E-7A8-97,Failed Test,0,Undergraduate_Student,2.00,Female,22,india,"c,C++,JAVA","High School,University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1532AA8I-5i457,Failed Test,40,Undergraduate_Student,2.00,Male,22,USA,Matlab,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
1587ee-3A7e8-7-2,Completed Tasks,80,Undergraduate_Student,2.00,Male,19,United States,Java,University,2,4,2,2,0,4,3,87.32375,4.0,2,2,1,1,0,0,2,2,0,4,,,5.00
912Eg-5i-1C-39-5,Failed Test,-1,Undergraduate_Student,2.00,Female,20,United States,"HTML5, CSS","University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
533IE7e-3a-4-7-7,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1223ig-9a5c43-4,Failed Test,-1,Undergraduate_Student,2.00,Female,28,USA,English,High School,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
447Ic-4a0e0-7-3,Completed Tasks,80,Undergraduate_Student,2.00,Male,19,United States,C++,University,6,15,4,10,1,3,3,192.5224,1.0,6,9,0.666666667,1.111111111,0,4,4,6,1,15,,,5.00
138iA3e-9A-85-8,Quit,80,Undergraduate_Student,2.00,Male,23,USA,Java,"High School,University",3,6,1,5,0,1,4,128.988,1.0,3,3,0.333333333,1.666666667,1,3,0,2,0,6,,,5.00
1107aa-8g1g952,Failed Test,40,Undergraduate_Student,2.00,Male,19,USA,c++,University,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
786ga-6G8c-3-9-9,Failed Test,20,Undergraduate_Student,2.00,Male,22,India,Java,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
758EG6C0a-4-33,Failed Test,20,Undergraduate_Student,2.00,Male,24,USA,C+,"High School,University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
55iI-1A0c16-6,Quit without reason,-1,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,
1522GC0e-3c50-8,Completed Tasks,100,Undergraduate_Student,2.00,Male,20,United States,c++,University,1,2,0,2,0,4,4,276.468,4.0,0,2,0,1,0,2,0,0,0,2,,,5.00
1058ie7a-3G-406,Failed Test,40,Undergraduate_Student,2.00,Female,37,USA,HTML,"High School,Other friends",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
315Ga-8G-3I0-9-8,Failed Test,0,Undergraduate_Student,2.00,Male,41,INDIA,JAVA,"University,Web",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
525ec2E2e-9-5-8,Failed Test,20,Undergraduate_Student,2.00,Male,18,USA,C+,"High School,University",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,5.00
80ca6g0i-1-49:23iE-4i0a1-40,Completed Tasks,60,Undergraduate_Student,2.00,Male,22,USA,Matlab,University,5,15,6,9,0,4,4,81.75366667,5.0,5,10,1.2,0.9,1,5,5,4,0,15,,,5.00
